"Type","Var","count","mean","sd","median","IQR"
"Fire Observations (USFS)","SO2",817,0.538702736318408,0.605233448115094,0.3375,0.86225
"Non-Fire Observations","SO2",49192,0.808101894341976,0.934970741075771,0.591304347826087,0.972670807453416
