"Date","State","Lead","Type"
2012-11-29,"53",0.005,"Non-Fire Observations"
2012-11-29,"4",0.003,"Non-Fire Observations"
2012-11-29,"6",7e-04,"Non-Fire Observations"
2012-11-29,"41",0.001,"Non-Fire Observations"
2012-11-29,"41",0.09,"Non-Fire Observations"
2012-11-29,"4",0.06,"Non-Fire Observations"
2012-11-29,"16",0.004,"Non-Fire Observations"
2012-11-29,"41",0.082,"Non-Fire Observations"
2012-11-29,"6",0.002,"Non-Fire Observations"
2012-11-29,"6",0.002,"Non-Fire Observations"
2012-11-29,"4",0.048,"Non-Fire Observations"
2012-11-29,"6",0.002,"Non-Fire Observations"
2012-11-29,"6",0.033,"Non-Fire Observations"
2012-11-29,"6",0.004,"Non-Fire Observations"
2012-11-29,"6",0.01,"Non-Fire Observations"
2012-11-29,"6",7e-04,"Non-Fire Observations"
2012-11-29,"4",0.018,"Non-Fire Observations"
2012-11-29,"6",0.011,"Non-Fire Observations"
2012-11-29,"6",0.002,"Non-Fire Observations"
2012-11-29,"6",0.001,"Non-Fire Observations"
2012-11-29,"6",0.052,"Non-Fire Observations"
2012-11-29,"6",0.002,"Non-Fire Observations"
2012-11-29,"6",0,"Non-Fire Observations"
2012-11-29,"6",0.0056,"Non-Fire Observations"
2012-11-29,"6",0.0052,"Non-Fire Observations"
2012-11-29,"35",0.004,"Non-Fire Observations"
2012-11-29,"6",0.001,"Non-Fire Observations"
2012-11-29,"6",0.0019,"Non-Fire Observations"
2012-11-29,"8",0.003,"Non-Fire Observations"
2012-11-29,"4",0.049,"Non-Fire Observations"
2012-11-29,"6",0.0046,"Non-Fire Observations"
2012-11-29,"6",0.001,"Non-Fire Observations"
2012-12-02,"6",0.01,"Non-Fire Observations"
2012-12-02,"41",0,"Non-Fire Observations"
2012-12-02,"6",0.014,"Non-Fire Observations"
2012-12-02,"8",0,"Non-Fire Observations"
2012-12-02,"6",0.014,"Non-Fire Observations"
2012-12-03,"6",0.06,"Non-Fire Observations"
2012-12-04,"6",0.151,"Non-Fire Observations"
2012-12-05,"6",0.0039,"Non-Fire Observations"
2012-12-05,"53",0,"Non-Fire Observations"
2012-12-05,"6",0.003,"Non-Fire Observations"
2012-12-05,"35",0.004,"Non-Fire Observations"
2012-12-05,"6",0.005,"Non-Fire Observations"
2012-12-05,"6",0.015,"Non-Fire Observations"
2012-12-05,"4",0.057,"Non-Fire Observations"
2012-12-05,"6",0.01,"Non-Fire Observations"
2012-12-05,"6",0.0079,"Non-Fire Observations"
2012-12-05,"6",0.008,"Non-Fire Observations"
2012-12-05,"6",0.026,"Non-Fire Observations"
2012-12-05,"6",0.008,"Non-Fire Observations"
2012-12-05,"6",0.005,"Non-Fire Observations"
2012-12-05,"6",0.005,"Non-Fire Observations"
2012-12-05,"6",0.007,"Non-Fire Observations"
2012-12-05,"6",0.01,"Non-Fire Observations"
2012-12-05,"4",0.004,"Non-Fire Observations"
2012-12-05,"6",0.013,"Non-Fire Observations"
2012-12-05,"32",0.007,"Non-Fire Observations"
2012-12-05,"6",0.0021,"Non-Fire Observations"
2012-12-05,"16",0.02,"Non-Fire Observations"
2012-12-05,"6",9e-04,"Non-Fire Observations"
2012-12-05,"4",0.006,"Non-Fire Observations"
2012-12-05,"6",0.009,"Non-Fire Observations"
2012-12-05,"4",0.01,"Non-Fire Observations"
2012-12-05,"41",0.018,"Non-Fire Observations"
2012-12-05,"6",0.063,"Non-Fire Observations"
2012-12-05,"6",0.005,"Non-Fire Observations"
2012-12-05,"6",0.004,"Non-Fire Observations"
2012-12-05,"6",0.004,"Non-Fire Observations"
2012-12-05,"49",0.057,"Non-Fire Observations"
2012-12-05,"6",0.059,"Non-Fire Observations"
2012-12-05,"6",0.004,"Non-Fire Observations"
2012-12-05,"41",0.004,"Non-Fire Observations"
2012-12-05,"53",0,"Non-Fire Observations"
2012-12-05,"6",0.001,"Non-Fire Observations"
2012-12-05,"6",0.02,"Non-Fire Observations"
2012-12-05,"6",0.048,"Non-Fire Observations"
2012-12-05,"6",0.013,"Non-Fire Observations"
2012-12-05,"8",0,"Non-Fire Observations"
2012-12-05,"6",0,"Non-Fire Observations"
2012-12-05,"6",0.064,"Non-Fire Observations"
2012-12-05,"4",0.0057,"Non-Fire Observations"
2012-12-05,"6",0.005,"Non-Fire Observations"
2012-12-05,"4",0.011,"Non-Fire Observations"
2012-12-05,"6",0.005,"Non-Fire Observations"
2012-12-05,"49",0.026,"Non-Fire Observations"
2012-12-05,"49",0.054,"Non-Fire Observations"
2012-12-05,"8",0.041,"Non-Fire Observations"
2012-12-05,"6",0.032,"Non-Fire Observations"
2012-12-06,"6",0.066,"Non-Fire Observations"
2012-12-08,"6",0.045,"Non-Fire Observations"
2012-12-08,"6",0.049,"Non-Fire Observations"
2012-12-08,"6",0.032,"Non-Fire Observations"
2012-12-08,"41",0.001,"Non-Fire Observations"
2012-12-08,"6",0.036,"Non-Fire Observations"
2012-12-08,"8",0.002,"Non-Fire Observations"
2012-12-08,"6",0.044,"Non-Fire Observations"
2012-12-09,"6",0.054,"Non-Fire Observations"
2012-12-11,"16",0,"Non-Fire Observations"
2012-12-11,"6",0.026,"Non-Fire Observations"
2012-12-11,"8",0,"Non-Fire Observations"
2012-12-11,"6",0.0034,"Non-Fire Observations"
2012-12-11,"16",0,"Non-Fire Observations"
2012-12-11,"6",0.099,"Non-Fire Observations"
2012-12-11,"6",0.019,"Non-Fire Observations"
2012-12-11,"6",0.005,"Non-Fire Observations"
2012-12-11,"6",0.008,"Non-Fire Observations"
2012-12-11,"6",0.0085,"Non-Fire Observations"
2012-12-11,"6",0.1,"Non-Fire Observations"
2012-12-11,"6",0.079,"Non-Fire Observations"
2012-12-11,"6",0.06,"Non-Fire Observations"
2012-12-11,"6",0.094,"Non-Fire Observations"
2012-12-11,"6",0.016,"Non-Fire Observations"
2012-12-11,"6",0.015,"Non-Fire Observations"
2012-12-11,"6",0.009,"Non-Fire Observations"
2012-12-11,"4",0.004,"Non-Fire Observations"
2012-12-11,"6",0.0078,"Non-Fire Observations"
2012-12-11,"6",0.008,"Non-Fire Observations"
2012-12-11,"4",0.022,"Non-Fire Observations"
2012-12-11,"6",0.007,"Non-Fire Observations"
2012-12-11,"41",0.028,"Non-Fire Observations"
2012-12-11,"6",0.012,"Non-Fire Observations"
2012-12-11,"6",0.016,"Non-Fire Observations"
2012-12-11,"49",0.006,"Non-Fire Observations"
2012-12-11,"4",0.027,"Non-Fire Observations"
2012-12-11,"41",0.001,"Non-Fire Observations"
2012-12-11,"6",0.0085,"Non-Fire Observations"
2012-12-11,"35",0.002,"Non-Fire Observations"
2012-12-11,"32",0.004,"Non-Fire Observations"
2012-12-11,"4",0.049,"Non-Fire Observations"
2012-12-11,"6",0.019,"Non-Fire Observations"
2012-12-11,"41",0.028,"Non-Fire Observations"
2012-12-11,"53",0.013,"Non-Fire Observations"
2012-12-11,"6",0.008,"Non-Fire Observations"
2012-12-11,"6",0.0095,"Non-Fire Observations"
2012-12-11,"6",0.004,"Non-Fire Observations"
2012-12-11,"6",0.213,"Non-Fire Observations"
2012-12-11,"4",0.011,"Non-Fire Observations"
2012-12-11,"6",0.008,"Non-Fire Observations"
2012-12-11,"6",0.076,"Non-Fire Observations"
2012-12-11,"6",0.005,"Non-Fire Observations"
2012-12-11,"53",0,"Non-Fire Observations"
2012-12-11,"6",0.23,"Non-Fire Observations"
2012-12-11,"6",0.005,"Non-Fire Observations"
2012-12-11,"8",0.001,"Non-Fire Observations"
2012-12-11,"4",0.0053,"Non-Fire Observations"
2012-12-11,"6",0.077,"Non-Fire Observations"
2012-12-11,"6",0.104,"Non-Fire Observations"
2012-12-11,"6",0.008,"Non-Fire Observations"
2012-12-11,"6",0.0078,"Non-Fire Observations"
2012-12-11,"6",0.028,"Non-Fire Observations"
2012-12-11,"6",0.0027,"Non-Fire Observations"
2012-12-11,"6",0.0032,"Non-Fire Observations"
2012-12-11,"6",0.01,"Non-Fire Observations"
2012-12-11,"6",0.021,"Non-Fire Observations"
2012-12-11,"6",0.01,"Non-Fire Observations"
2012-12-11,"6",0.0072,"Non-Fire Observations"
2012-12-11,"6",0.0065,"Non-Fire Observations"
2012-12-11,"6",0.0044,"Non-Fire Observations"
2012-12-11,"6",0.0022,"Non-Fire Observations"
2012-12-11,"49",0.003,"Non-Fire Observations"
2012-12-11,"4",0.045,"Non-Fire Observations"
2012-12-11,"6",0.01,"Non-Fire Observations"
2012-12-11,"6",0.011,"Non-Fire Observations"
2012-12-11,"6",0.007,"Non-Fire Observations"
2012-12-12,"6",0.073,"Non-Fire Observations"
2012-12-13,"6",0.071,"Non-Fire Observations"
2012-12-13,"6",0.003,"Non-Fire Observations"
2012-12-16,"6",0.012,"Non-Fire Observations"
2012-12-17,"6",0.033,"Non-Fire Observations"
2012-12-17,"6",0.12,"Non-Fire Observations"
2012-12-17,"6",0.054,"Non-Fire Observations"
2012-12-17,"6",0.09,"Non-Fire Observations"
2012-12-17,"6",0.002,"Non-Fire Observations"
2012-12-17,"4",0.029,"Non-Fire Observations"
2012-12-17,"32",0.003,"Non-Fire Observations"
2012-12-17,"6",0.002,"Non-Fire Observations"
2012-12-17,"6",0.017,"Non-Fire Observations"
2012-12-17,"4",0.027,"Non-Fire Observations"
2012-12-17,"6",0.018,"Non-Fire Observations"
2012-12-17,"49",0.003,"Non-Fire Observations"
2012-12-17,"6",0.002,"Non-Fire Observations"
2012-12-17,"4",0.048,"Non-Fire Observations"
2012-12-17,"6",0.001,"Non-Fire Observations"
2012-12-17,"6",0.001,"Non-Fire Observations"
2012-12-17,"6",0.001,"Non-Fire Observations"
2012-12-17,"53",0,"Non-Fire Observations"
2012-12-17,"6",0,"Non-Fire Observations"
2012-12-17,"41",0.064,"Non-Fire Observations"
2012-12-17,"8",0,"Non-Fire Observations"
2012-12-17,"6",0.003,"Non-Fire Observations"
2012-12-17,"4",0.0037,"Non-Fire Observations"
2012-12-17,"4",0.001,"Non-Fire Observations"
2012-12-17,"6",0.027,"Non-Fire Observations"
2012-12-17,"6",0.028,"Non-Fire Observations"
2012-12-17,"6",3e-04,"Non-Fire Observations"
2012-12-17,"53",0,"Non-Fire Observations"
2012-12-17,"6",0,"Non-Fire Observations"
2012-12-17,"41",0.065,"Non-Fire Observations"
2012-12-17,"8",0.004,"Non-Fire Observations"
2012-12-17,"4",0.031,"Non-Fire Observations"
2012-12-17,"6",0.028,"Non-Fire Observations"
2012-12-17,"6",0.001,"Non-Fire Observations"
2012-12-17,"6",0.001,"Non-Fire Observations"
2012-12-17,"6",0.026,"Non-Fire Observations"
2012-12-17,"6",0.01,"Non-Fire Observations"
2012-12-17,"6",0.003,"Non-Fire Observations"
2012-12-17,"6",0,"Non-Fire Observations"
2012-12-17,"49",0.002,"Non-Fire Observations"
2012-12-17,"16",0,"Non-Fire Observations"
2012-12-17,"6",0.001,"Non-Fire Observations"
2012-12-17,"35",0.002,"Non-Fire Observations"
2012-12-17,"41",0,"Non-Fire Observations"
2012-12-17,"6",0.0029,"Non-Fire Observations"
2012-12-17,"6",0.003,"Non-Fire Observations"
2012-12-18,"6",0.15,"Non-Fire Observations"
2012-12-18,"6",0.025,"Non-Fire Observations"
2012-12-18,"6",0.023,"Non-Fire Observations"
2012-12-19,"6",0.046,"Non-Fire Observations"
2012-12-20,"6",0.03,"Non-Fire Observations"
2012-12-20,"41",0.003,"Non-Fire Observations"
2012-12-20,"6",0.039,"Non-Fire Observations"
2012-12-20,"6",0.152,"Non-Fire Observations"
2012-12-20,"6",0.141,"Non-Fire Observations"
2012-12-20,"6",0.068,"Non-Fire Observations"
2012-12-22,"6",0.029,"Non-Fire Observations"
2012-12-23,"53",0.051,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.004,"Non-Fire Observations"
2012-12-23,"32",0.003,"Non-Fire Observations"
2012-12-23,"4",0.046,"Non-Fire Observations"
2012-12-23,"4",0.043,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.0016,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.016,"Non-Fire Observations"
2012-12-23,"6",7e-04,"Non-Fire Observations"
2012-12-23,"6",0.019,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.0033,"Non-Fire Observations"
2012-12-23,"6",0.0022,"Non-Fire Observations"
2012-12-23,"41",0.009,"Non-Fire Observations"
2012-12-23,"6",0.0022,"Non-Fire Observations"
2012-12-23,"6",7e-04,"Non-Fire Observations"
2012-12-23,"6",0.002,"Non-Fire Observations"
2012-12-23,"6",0.037,"Non-Fire Observations"
2012-12-23,"35",0.003,"Non-Fire Observations"
2012-12-23,"6",7e-04,"Non-Fire Observations"
2012-12-23,"4",0.012,"Non-Fire Observations"
2012-12-23,"16",0,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.04,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"53",0.047,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"4",0.0101,"Non-Fire Observations"
2012-12-23,"6",0,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"41",0.01,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.055,"Non-Fire Observations"
2012-12-23,"49",0.019,"Non-Fire Observations"
2012-12-23,"6",0.054,"Non-Fire Observations"
2012-12-23,"16",0,"Non-Fire Observations"
2012-12-23,"53",0.034,"Non-Fire Observations"
2012-12-23,"6",7e-04,"Non-Fire Observations"
2012-12-23,"6",7e-04,"Non-Fire Observations"
2012-12-23,"6",0.0018,"Non-Fire Observations"
2012-12-23,"8",0.01,"Non-Fire Observations"
2012-12-23,"6",0.002,"Non-Fire Observations"
2012-12-23,"6",0,"Non-Fire Observations"
2012-12-23,"6",0.01,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.0028,"Non-Fire Observations"
2012-12-23,"6",0.007,"Non-Fire Observations"
2012-12-23,"49",0.018,"Non-Fire Observations"
2012-12-23,"4",0.002,"Non-Fire Observations"
2012-12-23,"41",0,"Non-Fire Observations"
2012-12-23,"6",0,"Non-Fire Observations"
2012-12-23,"6",0.042,"Non-Fire Observations"
2012-12-23,"6",7e-04,"Non-Fire Observations"
2012-12-23,"6",0,"Non-Fire Observations"
2012-12-23,"6",0.038,"Non-Fire Observations"
2012-12-23,"6",0,"Non-Fire Observations"
2012-12-23,"6",0.009,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-23,"6",0.0038,"Non-Fire Observations"
2012-12-23,"49",0.001,"Non-Fire Observations"
2012-12-23,"6",7e-04,"Non-Fire Observations"
2012-12-23,"6",0.058,"Non-Fire Observations"
2012-12-23,"4",0.042,"Non-Fire Observations"
2012-12-23,"6",0.0042,"Non-Fire Observations"
2012-12-23,"6",0.001,"Non-Fire Observations"
2012-12-24,"6",0.014,"Non-Fire Observations"
2012-12-25,"6",0.025,"Non-Fire Observations"
2012-12-26,"6",0.074,"Non-Fire Observations"
2012-12-26,"6",0.042,"Non-Fire Observations"
2012-12-26,"6",0.051,"Non-Fire Observations"
2012-12-26,"6",0.076,"Non-Fire Observations"
2012-12-26,"6",0.016,"Non-Fire Observations"
2012-12-26,"41",0,"Non-Fire Observations"
2012-12-27,"6",0.089,"Non-Fire Observations"
2012-12-28,"6",0.057,"Non-Fire Observations"
2012-12-29,"4",0.0066,"Non-Fire Observations"
2012-12-29,"6",0.002,"Non-Fire Observations"
2012-12-29,"41",0.003,"Non-Fire Observations"
2012-12-29,"4",0.049,"Non-Fire Observations"
2012-12-29,"6",0.005,"Non-Fire Observations"
2012-12-29,"6",0.015,"Non-Fire Observations"
2012-12-29,"6",0.002,"Non-Fire Observations"
2012-12-29,"53",0.029,"Non-Fire Observations"
2012-12-29,"6",0.01,"Non-Fire Observations"
2012-12-29,"6",0.02,"Non-Fire Observations"
2012-12-29,"49",0.054,"Non-Fire Observations"
2012-12-29,"6",0.095,"Non-Fire Observations"
2012-12-29,"4",0.003,"Non-Fire Observations"
2012-12-29,"6",0.0042,"Non-Fire Observations"
2012-12-29,"6",0.007,"Non-Fire Observations"
2012-12-29,"32",0.003,"Non-Fire Observations"
2012-12-29,"6",0.011,"Non-Fire Observations"
2012-12-29,"6",0.004,"Non-Fire Observations"
2012-12-29,"41",0.006,"Non-Fire Observations"
2012-12-29,"6",0.008,"Non-Fire Observations"
2012-12-29,"6",0.066,"Non-Fire Observations"
2012-12-29,"6",0.003,"Non-Fire Observations"
2012-12-29,"6",0.019,"Non-Fire Observations"
2012-12-29,"6",0.007,"Non-Fire Observations"
2012-12-29,"4",0.004,"Non-Fire Observations"
2012-12-29,"53",0,"Non-Fire Observations"
2012-12-29,"6",0.095,"Non-Fire Observations"
2012-12-29,"6",0.005,"Non-Fire Observations"
2012-12-29,"6",0.014,"Non-Fire Observations"
2012-12-29,"6",0.004,"Non-Fire Observations"
2012-12-29,"6",0.009,"Non-Fire Observations"
2012-12-29,"6",0.0018,"Non-Fire Observations"
2012-12-29,"6",0.006,"Non-Fire Observations"
2012-12-29,"6",0.006,"Non-Fire Observations"
2012-12-29,"35",0.051,"Non-Fire Observations"
2012-12-29,"16",0.004,"Non-Fire Observations"
2012-12-29,"49",0.002,"Non-Fire Observations"
2012-12-29,"4",0.002,"Non-Fire Observations"
2012-12-29,"41",0.006,"Non-Fire Observations"
2012-12-29,"6",0.0058,"Non-Fire Observations"
2012-12-29,"6",0.004,"Non-Fire Observations"
2012-12-29,"6",0.006,"Non-Fire Observations"
2012-12-29,"6",0.005,"Non-Fire Observations"
2012-12-29,"8",0.03,"Non-Fire Observations"
2012-12-30,"6",0.032,"Non-Fire Observations"
2013-01-01,"6",0.027,"Non-Fire Observations"
2013-01-01,"41",0,"Non-Fire Observations"
2013-01-02,"6",0.072,"Non-Fire Observations"
2013-01-03,"6",0.161,"Non-Fire Observations"
2013-01-04,"6",0.008,"Non-Fire Observations"
2013-01-04,"6",0.163,"Non-Fire Observations"
2013-01-04,"6",0.132,"Non-Fire Observations"
2013-01-04,"6",0.011,"Non-Fire Observations"
2013-01-04,"6",0.0037,"Non-Fire Observations"
2013-01-04,"8",0.056,"Non-Fire Observations"
2013-01-04,"6",0.0038,"Non-Fire Observations"
2013-01-04,"6",0.005,"Non-Fire Observations"
2013-01-04,"6",0.007,"Non-Fire Observations"
2013-01-04,"4",0.0023,"Non-Fire Observations"
2013-01-04,"6",0.008,"Non-Fire Observations"
2013-01-04,"6",0.0084,"Non-Fire Observations"
2013-01-04,"41",0.001,"Non-Fire Observations"
2013-01-04,"6",0.116,"Non-Fire Observations"
2013-01-04,"6",0.006,"Non-Fire Observations"
2013-01-04,"6",0.003,"Non-Fire Observations"
2013-01-04,"6",0.128,"Non-Fire Observations"
2013-01-04,"6",0.0016,"Non-Fire Observations"
2013-01-04,"6",0.016,"Non-Fire Observations"
2013-01-04,"6",0.103,"Non-Fire Observations"
2013-01-04,"6",0.015,"Non-Fire Observations"
2013-01-04,"4",0.002,"Non-Fire Observations"
2013-01-04,"6",0.004,"Non-Fire Observations"
2013-01-04,"6",0.012,"Non-Fire Observations"
2013-01-04,"4",0.001,"Non-Fire Observations"
2013-01-04,"16",0.001,"Non-Fire Observations"
2013-01-04,"4",0.001,"Non-Fire Observations"
2013-01-04,"4",0.046,"Non-Fire Observations"
2013-01-04,"6",0.029,"Non-Fire Observations"
2013-01-04,"32",0.006,"Non-Fire Observations"
2013-01-04,"6",0.013,"Non-Fire Observations"
2013-01-04,"6",0.053,"Non-Fire Observations"
2013-01-04,"6",0.0075,"Non-Fire Observations"
2013-01-04,"6",0.0058,"Non-Fire Observations"
2013-01-04,"6",0.0067,"Non-Fire Observations"
2013-01-04,"35",0.001,"Non-Fire Observations"
2013-01-04,"6",0.008,"Non-Fire Observations"
2013-01-04,"6",0.004,"Non-Fire Observations"
2013-01-04,"6",0.0032,"Non-Fire Observations"
2013-01-04,"6",0.0091,"Non-Fire Observations"
2013-01-04,"49",0.002,"Non-Fire Observations"
2013-01-04,"8",0.004,"Non-Fire Observations"
2013-01-04,"16",0.001,"Non-Fire Observations"
2013-01-04,"6",0.008,"Non-Fire Observations"
2013-01-04,"6",0.007,"Non-Fire Observations"
2013-01-04,"6",0.162,"Non-Fire Observations"
2013-01-04,"6",0.023,"Non-Fire Observations"
2013-01-04,"6",0.0082,"Non-Fire Observations"
2013-01-04,"6",0.008,"Non-Fire Observations"
2013-01-04,"6",0.0019,"Non-Fire Observations"
2013-01-04,"4",0.042,"Non-Fire Observations"
2013-01-04,"6",0.0088,"Non-Fire Observations"
2013-01-04,"6",0.004,"Non-Fire Observations"
2013-01-04,"53",0.0024,"Non-Fire Observations"
2013-01-04,"6",0.0064,"Non-Fire Observations"
2013-01-04,"6",0.006,"Non-Fire Observations"
2013-01-04,"6",0.002,"Non-Fire Observations"
2013-01-04,"6",0.0031,"Non-Fire Observations"
2013-01-04,"4",0.001,"Non-Fire Observations"
2013-01-04,"6",0.01,"Non-Fire Observations"
2013-01-05,"6",0.053,"Non-Fire Observations"
2013-01-05,"6",0.003,"Non-Fire Observations"
2013-01-06,"6",0.111,"Non-Fire Observations"
2013-01-07,"6",0.029,"Non-Fire Observations"
2013-01-07,"41",0,"Non-Fire Observations"
2013-01-07,"6",0.106,"Non-Fire Observations"
2013-01-07,"8",0.003,"Non-Fire Observations"
2013-01-08,"6",0.073,"Non-Fire Observations"
2013-01-09,"6",0.075,"Non-Fire Observations"
2013-01-09,"6",0.105,"Non-Fire Observations"
2013-01-09,"6",0.098,"Non-Fire Observations"
2013-01-10,"8",0.002,"Non-Fire Observations"
2013-01-10,"6",0.001,"Non-Fire Observations"
2013-01-10,"32",0.003,"Non-Fire Observations"
2013-01-10,"49",0.007,"Non-Fire Observations"
2013-01-10,"6",0.001,"Non-Fire Observations"
2013-01-10,"6",0.066,"Non-Fire Observations"
2013-01-10,"4",0.006,"Non-Fire Observations"
2013-01-10,"6",0.006,"Non-Fire Observations"
2013-01-10,"6",0.139,"Non-Fire Observations"
2013-01-10,"6",0.002,"Non-Fire Observations"
2013-01-10,"4",0.197,"Non-Fire Observations"
2013-01-10,"53",0.0038,"Non-Fire Observations"
2013-01-10,"16",0,"Non-Fire Observations"
2013-01-10,"6",0.002,"Non-Fire Observations"
2013-01-10,"6",0,"Non-Fire Observations"
2013-01-10,"41",0.007,"Non-Fire Observations"
2013-01-10,"4",0.003,"Non-Fire Observations"
2013-01-10,"8",0.011,"Non-Fire Observations"
2013-01-10,"6",0.005,"Non-Fire Observations"
2013-01-10,"6",0.049,"Non-Fire Observations"
2013-01-10,"6",0.012,"Non-Fire Observations"
2013-01-10,"6",0.003,"Non-Fire Observations"
2013-01-10,"6",0.003,"Non-Fire Observations"
2013-01-10,"6",8e-04,"Non-Fire Observations"
2013-01-10,"6",0.04,"Non-Fire Observations"
2013-01-10,"6",0.0017,"Non-Fire Observations"
2013-01-10,"6",0.002,"Non-Fire Observations"
2013-01-10,"6",0.002,"Non-Fire Observations"
2013-01-10,"35",0.003,"Non-Fire Observations"
2013-01-10,"6",0.016,"Non-Fire Observations"
2013-01-10,"6",0,"Non-Fire Observations"
2013-01-10,"6",0.002,"Non-Fire Observations"
2013-01-10,"49",0.005,"Non-Fire Observations"
2013-01-10,"4",0.008,"Non-Fire Observations"
2013-01-10,"4",0.048,"Non-Fire Observations"
2013-01-10,"6",0.002,"Non-Fire Observations"
2013-01-10,"6",0.004,"Non-Fire Observations"
2013-01-11,"6",0.13,"Non-Fire Observations"
2013-01-11,"6",0.003,"Non-Fire Observations"
2013-01-11,"6",0.0037,"Non-Fire Observations"
2013-01-12,"6",0.043,"Non-Fire Observations"
2013-01-13,"6",0.006,"Non-Fire Observations"
2013-01-13,"6",0.012,"Non-Fire Observations"
2013-01-13,"6",0.052,"Non-Fire Observations"
2013-01-13,"41",0.004,"Non-Fire Observations"
2013-01-13,"8",0.004,"Non-Fire Observations"
2013-01-13,"8",0.002,"Non-Fire Observations"
2013-01-14,"6",0.06,"Non-Fire Observations"
2013-01-15,"6",0.042,"Non-Fire Observations"
2013-01-16,"6",0.032,"Non-Fire Observations"
2013-01-16,"6",0.092,"Non-Fire Observations"
2013-01-16,"6",0.127,"Non-Fire Observations"
2013-01-16,"6",0.007,"Non-Fire Observations"
2013-01-16,"4",0.01,"Non-Fire Observations"
2013-01-16,"35",0.002,"Non-Fire Observations"
2013-01-16,"6",0.0043,"Non-Fire Observations"
2013-01-16,"49",0.01,"Non-Fire Observations"
2013-01-16,"4",0.004,"Non-Fire Observations"
2013-01-16,"4",0.002,"Non-Fire Observations"
2013-01-16,"16",0.002,"Non-Fire Observations"
2013-01-16,"6",0.0095,"Non-Fire Observations"
2013-01-16,"6",0.0097,"Non-Fire Observations"
2013-01-16,"6",0.021,"Non-Fire Observations"
2013-01-16,"6",0.007,"Non-Fire Observations"
2013-01-16,"53",0.0026,"Non-Fire Observations"
2013-01-16,"49",0.021,"Non-Fire Observations"
2013-01-16,"6",0.004,"Non-Fire Observations"
2013-01-16,"6",0.003,"Non-Fire Observations"
2013-01-16,"8",0.002,"Non-Fire Observations"
2013-01-16,"4",0.041,"Non-Fire Observations"
2013-01-16,"6",7e-04,"Non-Fire Observations"
2013-01-16,"6",0.006,"Non-Fire Observations"
2013-01-16,"6",0.0025,"Non-Fire Observations"
2013-01-16,"4",0.0065,"Non-Fire Observations"
2013-01-16,"6",0.089,"Non-Fire Observations"
2013-01-16,"6",0.0078,"Non-Fire Observations"
2013-01-16,"6",0.011,"Non-Fire Observations"
2013-01-16,"16",0.002,"Non-Fire Observations"
2013-01-16,"6",0.0057,"Non-Fire Observations"
2013-01-16,"6",0.0066,"Non-Fire Observations"
2013-01-16,"6",0.0028,"Non-Fire Observations"
2013-01-16,"6",0.025,"Non-Fire Observations"
2013-01-16,"4",0.04,"Non-Fire Observations"
2013-01-16,"6",0.004,"Non-Fire Observations"
2013-01-16,"8",0.002,"Non-Fire Observations"
2013-01-16,"6",0.006,"Non-Fire Observations"
2013-01-16,"6",0.012,"Non-Fire Observations"
2013-01-16,"6",0.005,"Non-Fire Observations"
2013-01-16,"6",0.142,"Non-Fire Observations"
2013-01-16,"6",0.0065,"Non-Fire Observations"
2013-01-16,"49",0.021,"Non-Fire Observations"
2013-01-16,"6",0.012,"Non-Fire Observations"
2013-01-16,"6",0.0026,"Non-Fire Observations"
2013-01-16,"32",0.004,"Non-Fire Observations"
2013-01-16,"6",0.0076,"Non-Fire Observations"
2013-01-16,"6",0.055,"Non-Fire Observations"
2013-01-16,"6",0.137,"Non-Fire Observations"
2013-01-16,"41",0.005,"Non-Fire Observations"
2013-01-16,"6",0.013,"Non-Fire Observations"
2013-01-16,"6",0.008,"Non-Fire Observations"
2013-01-16,"4",0.011,"Non-Fire Observations"
2013-01-16,"6",0.0068,"Non-Fire Observations"
2013-01-16,"8",0.005,"Non-Fire Observations"
2013-01-16,"6",0.014,"Non-Fire Observations"
2013-01-16,"6",0.006,"Non-Fire Observations"
2013-01-16,"6",0.056,"Non-Fire Observations"
2013-01-16,"6",0.0087,"Non-Fire Observations"
2013-01-16,"6",0.092,"Non-Fire Observations"
2013-01-16,"6",7e-04,"Non-Fire Observations"
2013-01-16,"6",0.0051,"Non-Fire Observations"
2013-01-16,"6",0.01,"Non-Fire Observations"
2013-01-16,"6",0.007,"Non-Fire Observations"
2013-01-16,"6",0.0034,"Non-Fire Observations"
