"Type","Var","count","mean","sd","median","IQR"
"Fire Observations (DOI)","SO2",119,0.713449152542373,1.45787040328592,0.4175,0.982
"Non-Fire Observations","SO2",8517,0.427664082481417,0.789540121516267,0.0833333333333333,0.695833333333333
