"Type","Var","count","mean","sd","median","IQR"
"Fire Observations (USFS)","CO",171,0.376719298245614,0.221231347187346,0.35,0.227
"Non-Fire Observations","CO",13473,0.369850379631703,0.223039802193223,0.320833333333333,0.216666666666666
